Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Voltage_Range,Discharge_Time_Norm,SOH,Delta_SOH,Rolling_DischargeTime,Rolling_SOH
158,2049.09,708,3.998,3.435,4544.25,5480.25,8772.62,955,0.5630000000000002,0.7895387816437406,0.8588129496402878,-0.000899281,2051.7059999999997,0.8606115107913668
159,2047.5,708,3.998,3.435,4544.375,5480.38,8766.19,954,0.5630000000000002,0.7889261357068547,0.8579136690647482,-0.000899281,2050.3239999999996,0.8597122302158274
160,2045.5,706.3999999999069,3.997,3.437,4537.112999999896,5480.31,8747.12,953,0.56,0.7881555118868724,0.8570143884892086,-0.000899281,2048.862,0.8588129496402879
161,2043.88,706.3999999999069,3.998,3.436,4532.313000000082,5480.31,8719.94,952,0.5620000000000003,0.7875313065926868,0.8561151079136691,-0.000899281,2047.25,0.8579136690647481
162,2043.88,696,4.007,3.691,4487.311999999918,5453.06,8809.94,951,0.31599999999999984,0.7875313065926868,0.8552158273381295,-0.000899281,2045.97,0.8570143884892086
163,2063.62,704.7999999998137,3.992,3.778,4422.047999999486,5408.45,8837.34,950,0.21399999999999997,0.7951373636959117,0.854316547,-0.000899281,2048.876,0.8561151079136691
164,2063.94,709.6000000000931,3.994,3.437,4580.321000000462,5516.32,8844.64,949,0.5570000000000004,0.795260664,0.8534172661870504,-0.000899281,2052.1639999999998,0.8552158273381295
165,2060.42,705.6000000000931,3.994,3.437,4586.383,5516.38,8830.3,948,0.5570000000000004,0.7939043655839402,0.8525179856115108,-0.000899281,2055.148,0.854316547
166,2056.9,705.6000000000931,3.995,3.437,4574.382999999914,5516.38,8792.38,947,0.5580000000000003,0.7925480676607713,0.8516187050359713,-0.000899281,2057.752,0.8534172661870503
167,2054.37,705.6000000000931,3.995,3.437,4565.915999999736,5516.32,8818.78,946,0.5580000000000003,0.7915732285284938,0.8507194244604317,-0.000899281,2059.85,0.8525179856115109
168,2051.17,704,3.995,3.438,4556.339333333075,5516.32,8789.41,945,0.5569999999999999,0.7903402304165221,0.8498201438848921,-0.000899281,2057.3599999999997,0.8516187050359711
169,2047.81,702,3.995,3.438,4550.351999999955,5480.35,8762.31,944,0.5569999999999999,0.7890455823989518,0.8489208633093526,-0.000899281,2054.1340000000005,0.8507194244604317
170,2045.38,702.3999999999069,3.994,3.44,4537.151999999303,5480.35,8773.66,943,0.5540000000000003,0.7881092744576734,0.8480215827338129,-0.000899281,2051.1259999999997,0.8498201438848921
171,2042.37,698.3936000000685,3.994,3.441,4529.9590000002645,5480.36,8741.28,942,0.5530000000000004,0.7869494856086001,0.8471223021582733,-0.000899281,2048.22,0.8489208633093526
172,2039.71,698.3999999999069,3.995,3.441,4522.7209999994375,5480.32,8740.1,941,0.5540000000000003,0.7859245559280237,0.8462230215827338,-0.000899281,2045.288,0.848021583
173,2036.9,694.3999999999069,3.994,3.442,4514.319999999832,5444.32,8750.37,940,0.552,0.7848418294609486,0.8453237410071942,-0.000899281,2042.434,0.8471223021582734
174,2035.27,694.7999999998137,3.995,3.442,4508.351999999955,5444.35,8747.84,939,0.5529999999999999,0.784213771,0.8444244604316546,-0.000899281,2039.9260000000002,0.8462230215827338
175,2033.47,694.7999999998137,3.994,3.443,4501.121000000276,5444.32,8731.49,938,0.5510000000000002,0.7835202096096789,0.8435251798561151,-0.000899281,2037.5439999999999,0.8453237410071942
176,2032,692.7999999998137,3.994,3.443,4493.972199999727,5444.34,8720.34,937,0.5510000000000002,0.782953801,0.8426258992805755,-0.000899281,2035.47,0.8444244604316546
177,2030.14,692.7999999998137,3.995,3.443,4486.728000000119,5444.33,8684.33,936,0.552,0.7822371209494086,0.841726619,-0.000899281,2033.556,0.8435251798561151
178,2028,688.7999999998137,3.995,3.444,4484.375,5408.38,8706.36,935,0.5510000000000002,0.7814125534620274,0.8408273381294964,-0.000899281,2031.7760000000003,0.8426258992805756
179,2026.05,691.2000000001863,3.994,3.444,4478.25,5408.25,8705.12,934,0.5500000000000003,0.7806611952375447,0.8399280575539568,-0.000899281,2029.932,0.8417266187050361
180,2024.38,687.2020666664466,3.994,3.444,4472.312000000384,5408.31,8708.16,933,0.5500000000000003,0.7800177243478595,0.8390287769784173,-0.000899281,2028.114,0.8408273381294963
181,2022.75,689.6000000000931,3.994,3.445,4460.344000000507,5408.34,8713.08,932,0.5490000000000004,0.779389666,0.8381294964028777,-0.000899281,2026.264,0.8399280575539569
182,2020.77,687.6000000000931,3.994,3.445,4454.328000000212,5408.33,8698.22,931,0.5490000000000004,0.7786267483527916,0.8372302158273381,-0.000899281,2024.39,0.8390287769784173
183,2020.39,686.99225,3.995,3.445,4450.743999999482,5408.34,8709.16,930,0.5500000000000003,0.7784803298269949,0.8363309352517986,-0.000899281,2022.868,0.8381294964028777
184,2018.94,687.6000000000931,3.994,3.445,4448.36,5408.36,8701.61,929,0.5490000000000004,0.7779216275575078,0.835431655,-0.000899281,2021.446,0.8372302158273381
185,2018.08,685.6000000000931,3.994,3.446,4443.558999999892,5372.36,8710.62,928,0.548,0.7775902593149153,0.8345323741007195,-0.000899281,2020.1860000000001,0.8363309352517986
186,2017.06,676.813,4.003,3.697,4389.343999999575,5355,8766.66,927,0.30600000000000005,0.7771972411667244,0.8336330935251799,-0.000899281,2019.048,0.835431655
187,2016.22,676,3.989,3.773,4370.343000000343,5336.34,8762.41,926,0.21599999999999975,0.7768735791623319,0.8327338129496403,-0.000899281,2018.1380000000001,0.8345323741007196
188,2021.81,685,3.993,3.451,4436.343999999575,5372.34,8703.72,925,0.5419999999999998,0.7790274727391823,0.8318345323741008,-0.000899281,2018.422,0.8336330935251798
189,2020.78,685.6000000000931,3.994,3.447,4454.375,5408.38,8719.75,924,0.5470000000000002,0.7786306014718914,0.8309352517985612,-0.000899281,2018.7900000000002,0.8327338129496404
190,2018.25,684,3.993,3.446,4448.375,5372.38,8714.94,923,0.5469999999999997,0.7776557623396139,0.8300359712230215,-0.000899281,2018.8239999999998,0.8318345323741008
191,2016.12,686.3999999999069,3.993,3.446,4442.343999999575,5372.34,8699.53,922,0.5469999999999997,0.7768350479713327,0.829136691,-0.000899281,2018.636,0.8309352517985612
192,2014.19,682.3855333332904,3.993,3.447,4436.343000000343,5372.34,8691.94,921,0.5459999999999998,0.7760913959850498,0.8282374100719424,-0.000899281,2018.23,0.8300359712230216
193,2012.34,680.3999999999069,3.993,3.448,4429.174999999814,5372.38,8698.09,920,0.5449999999999999,0.7753785689515662,0.8273381294964028,-0.000899281,2016.336,0.8291366906474821
194,2010.22,680.7999999998137,3.993,3.448,4421.943000000436,5372.34,8691.31,919,0.5449999999999999,0.7745617077023851,0.8264388489208633,-0.000899281,2014.2239999999997,0.8282374100719425
195,2008.03,676.7999999998137,3.993,3.448,4414.774999999907,5372.38,8680.53,918,0.5449999999999999,0.7737178746195045,0.8255395683453237,-0.000899281,2012.1799999999998,0.8273381294964028
196,2006.38,676.7999999998137,3.993,3.449,4412.311999999918,5336.31,8661.19,917,0.544,0.7730821099680191,0.8246402877697842,-0.000899281,2010.232,0.8264388489208633
197,2004.31,676.7999999998137,3.993,3.449,4406.375,5336.38,8664.91,916,0.544,0.7722845143143374,0.8237410071942446,-0.000899281,2008.2559999999999,0.8255395683453237
198,2003.25,675.2000000001863,3.992,3.449,4400.375,5336.38,8675.59,915,0.5430000000000001,0.7718760836897468,0.822841727,-0.000899281,2006.438,0.8246402877697842
199,2001.22,675.2000000001863,3.992,3.45,4393.143999999389,5336.34,8663.38,914,0.5419999999999998,0.7710939005124648,0.8219424460431655,-0.000899281,2004.6380000000001,0.8237410071942446
200,1999.81,675.5751999998465,3.991,3.451,4388.311999999918,5336.31,8671.97,913,0.54,0.7705506107193772,0.8210431654676259,-0.000899281,2002.9940000000001,0.8228417266187049
201,1998.75,673.6000000000931,3.992,3.451,4382.327999999747,5336.34,8668.19,912,0.5409999999999999,0.7701421800947866,0.8201438848920863,-0.000899281,2001.468,0.8219424460431654
202,1997.06,673.6000000000931,3.992,3.451,4378.712999999989,5336.31,8680.31,911,0.5409999999999999,0.7694910029669016,0.8192446043165468,-0.000899281,2000.018,0.821043165
203,1996,672,3.992,3.451,4371.418999999762,5300.22,8657.47,910,0.5409999999999999,0.769082572,0.8183453237410072,-0.000899281,1998.568,0.8201438848920863
204,1994.91,672,3.992,3.451,4370.313000000082,5300.31,8638.31,909,0.5409999999999999,0.7686625823604207,0.8174460431654677,-0.000899281,1997.306,0.8192446043165468
205,1993.31,672,3.991,3.451,4364.344000000507,5300.34,8636.97,908,0.54,0.7680460833044349,0.8165467625899281,-0.000899281,1996.006,0.8183453237410072
206,1992.16,670.3999999999069,3.991,3.451,4364.375,5300.38,8640.56,907,0.54,0.7676029746079451,0.8156474820143885,-0.000899281,1994.688,0.8174460431654677
207,1990.62,670.3999999999069,3.991,3.451,4357.081999999471,5300.28,8640.44,906,0.54,0.7670095942665587,0.814748201,-0.000899281,1993.4,0.8165467625899281
208,1989.94,666.3999999999069,3.991,3.453,4349.913000000175,5300.31,8681.19,905,0.5380000000000003,0.7667475821677647,0.8138489208633094,-0.000899281,1992.188,0.8156474820143884
209,1987.56,668.7999999998137,3.991,3.453,4346.343499999959,5300.31,8610,904,0.5380000000000003,0.7658305398219858,0.8129496402877698,-0.000899281,1990.718,0.8147482014388491
210,1985.56,657.625,3.999,3.702,4298.375,5257.06,8737.12,903,0.29700000000000015,0.7650599160020035,0.8120503597122302,-0.000899281,1989.1680000000001,0.8138489208633095
211,200892.99,99536.92650000006,4.269,3.279,68880.00399999972,80526.56,80526.56,902,0.9900000000000002,77.40646168073054,0.8111510791366906,-0.000899281,41769.333999999995,0.8129496402877698
212,2010.88,666,3.983,3.434,4796.351999999955,5804.35,9386.14,901,0.5489999999999999,0.7748160135629792,0.810251799,-0.000899281,41773.386,0.8120503597122303
213,2014.4,674.4000000003725,3.987,3.458,4412.479000000283,5336.48,8762.21,900,0.5289999999999999,0.7761723114861481,0.8093525179856115,-0.000899281,41778.278,0.8111510791366907
214,2012.29,672,3.987,3.456,4421.920999999158,5372.32,8765.15,899,0.5310000000000001,0.7753593033560666,0.8084532374100719,-0.000899281,41783.224,0.8102517985611509
215,2009.31,668,3.987,3.458,4414.752000000328,5336.35,8738.72,898,0.5289999999999999,0.7742110738642931,0.8075539568345323,-0.000899281,41787.974,0.8093525179856116
216,2006.66,668,3.987,3.458,4406.320999999531,5336.32,8725.21,897,0.5289999999999999,0.7731899973028166,0.8066546762589928,-0.000899281,2010.708,0.8084532374100719
217,2003.97,668,3.988,3.458,4400.350999999791,5336.35,8736.58,896,0.5299999999999998,0.7721535082649404,0.8057553956834532,-0.000899281,2009.3260000000002,0.8075539568345323
218,2000.64,666,3.988,3.458,4393.150999999605,5336.35,8712.19,895,0.5299999999999998,0.77087042,0.8048561151079137,-0.000899281,2006.574,0.8066546762589928
219,1998.11,660,3.988,3.459,4382.382000000216,5300.38,8707.16,894,0.5289999999999999,0.7698955804723923,0.8039568345323741,-0.000899281,2003.7379999999998,0.8057553956834532
220,1995.24,662.4000000003725,3.987,3.46,4376.352000000887,5300.35,8718.31,893,0.5270000000000001,0.7687897352907178,0.8030575539568345,-0.000899281,2000.9240000000002,0.8048561151079137
221,1992.42,662.4000000003725,3.987,3.46,4364.350999999791,5300.35,8691.45,892,0.5270000000000001,0.7677031557045428,0.802158273,-0.000899281,1998.0760000000002,0.803956835
222,1989.82,658.4000000003725,3.987,3.46,4357.049999999814,5300.25,8684.06,891,0.5270000000000001,0.7667013447385658,0.8012589928057554,-0.000899281,1995.2459999999999,0.8030575539568346
223,1986.75,658.7999999998137,3.987,3.461,4349.950999999419,5300.35,8650.37,890,0.5260000000000002,0.765518437,0.8003597122302158,-0.000899281,1992.468,0.8021582733812951
224,1985.02,656.7999999998137,3.987,3.461,4340.383,5264.38,8667.87,889,0.5260000000000002,0.7648518475706083,0.7994604316546763,-0.000899281,1989.85,0.8012589928057554
225,1982.75,656.7999999998137,3.988,3.461,4334.344000000507,5264.34,8624.83,888,0.5270000000000001,0.7639771895349284,0.7985611510791367,-0.000899281,1987.352,0.8003597122302158
226,1981.09,656.7999999998137,3.988,3.461,4328.328999999911,5264.33,8654.41,887,0.5270000000000001,0.7633375717643431,0.7976618705035972,-0.000899281,1985.086,0.7994604316546763
227,1978.81,654,3.987,3.462,4321.128,5264.36,8622.47,886,0.5249999999999999,0.7624590606095634,0.7967625899280576,-0.000899281,1982.884,0.7985611510791367
228,1976.89,655.2000000001863,3.987,3.461,4313.958999999799,5264.36,8656.77,885,0.5260000000000002,0.7617192617423805,0.795863309,-0.000899281,1980.9120000000003,0.7976618705035972
229,1974.08,652,3.987,3.462,4306.713000000455,5228.31,8620.47,884,0.5249999999999999,0.7606365352753053,0.7949640287769785,-0.000899281,1978.7239999999997,0.7967625899280575
230,1972.78,652,3.987,3.462,4299.512000000104,5228.31,8642.33,883,0.5249999999999999,0.7601356297923169,0.7940647482014388,-0.000899281,1976.73,0.795863309
231,1971.36,653.5999999996275,3.987,3.482,4292.344000000507,5228.34,8640.55,882,0.5049999999999999,0.7595884868801294,0.7931654676258992,-0.000899281,1974.784,0.7949640287769784
232,1969.59,651.5999999996275,3.987,3.463,4286.343999999575,5228.34,8621.08,881,0.524,0.7589064847994451,0.7922661870503597,-0.000899281,1972.94,0.7940647482014389
233,1968.67,651.5999999996275,3.987,3.463,4280.343999999575,5228.34,8648.67,880,0.524,0.7585519978422532,0.7913669064748201,-0.000899281,1971.2959999999998,0.7931654676258992
234,1966.28,650,3.987,3.463,4277.943,5228.34,8596.86,879,0.524,0.7576311023773744,0.7904676258992805,-0.000899281,1969.736,0.7922661870503596
235,1962.97,640.812,3.994,3.702,4214.280999999493,5172.98,8750,878,0.29200000000000026,0.7563557199553038,0.789568345,-0.000899281,1967.7740000000001,0.7913669064748201
236,1962.94,640,3.981,3.781,4184.343999999575,5120.34,8671.41,877,0.19999999999999973,0.756344161,0.7886690647482014,-0.000899281,1966.0899999999997,0.7904676258992807
237,1969.38,648,3.986,3.469,4263.512000000104,5192.31,8630.66,876,0.5170000000000003,0.758825569,0.7877697841726619,-0.000899281,1966.048,0.789568345
238,1968.06,652,3.986,3.464,4280.375,5228.38,8619.94,875,0.5220000000000002,0.7583169575771587,0.7868705035971223,-0.000899281,1965.9260000000002,0.7886690647482014
239,1966.09,648,3.986,3.464,4277.925400000066,5228.31,8622.12,874,0.5220000000000002,0.7575578931144761,0.7859712230215827,-0.000899281,1965.8879999999997,0.7877697841726619
240,1963.03,646.4000000003725,3.986,3.464,4270.7750000003725,5192.38,8609.84,873,0.5220000000000002,0.7563788386699032,0.7850719424460432,-0.000899281,1965.9,0.7868705035971223
241,1961.22,644.4000000003725,3.986,3.464,4262.311999999918,5192.31,8647.53,872,0.5220000000000002,0.7556814241128192,0.7841726618705036,-0.000899281,1965.5559999999998,0.7859712230215827
242,1958.5,644.7999999998137,3.985,3.465,4256.406000000425,5192.41,8616.53,871,0.52,0.7546333757176433,0.783273381,-0.000899281,1963.3799999999999,0.7850719424460431
243,1956.41,642,3.985,3.466,4244.343999999575,5192.34,8615.66,870,0.5189999999999997,0.7538280738257619,0.7823741007194245,-0.000899281,1961.05,0.7841726618705036
244,1955.03,640.7999999998137,3.986,3.466,4238.343000000343,5156.34,8619.97,869,0.52,0.7532963433899741,0.7814748201438849,-0.000899281,1958.8380000000002,0.7832733812949642
245,1953.62,642,3.986,3.465,4232.313000000082,5156.31,8601.12,868,0.5210000000000004,0.7527530535968866,0.7805755395683454,-0.000899281,1956.9560000000001,0.7823741007194245
246,1951.09,643.2319999998435,3.986,3.466,4227.513000000268,5156.31,8593.88,867,0.52,0.751778214,0.7796762589928058,-0.000899281,1954.9299999999998,0.7814748201438849
247,1950.19,639.2000000001863,3.985,3.466,4220.313000000082,5156.31,8615.75,866,0.5189999999999997,0.751431434,0.7787769784172662,-0.000899281,1953.268,0.7805755395683454
248,1948.62,640,3.985,3.466,4220.343999999575,5156.34,8600.94,865,0.5189999999999997,0.7508264940469309,0.7778776978417267,-0.000899281,1951.7099999999998,0.7796762589928058
249,1946.91,639.5999999996275,3.985,3.466,4213.174999999814,5156.38,8576.12,864,0.5189999999999997,0.7501676106808461,0.7769784172661871,-0.000899281,1950.086,0.7787769784172662
250,1945.41,637.5999999996275,3.985,3.467,4208.375,5156.38,8613.12,863,0.5179999999999998,0.7495896428158594,0.7760791366906474,-0.000899281,1948.4440000000002,0.7778776978417266
251,1943.84,638,3.985,3.467,4198.712000000291,5120.31,8592.59,862,0.5179999999999998,0.7489847031171732,0.7751798561151079,-0.000899281,1946.9940000000001,0.776978417
252,1942.44,636,3.984,3.468,4196.313000000082,5120.31,8568.91,861,0.516,0.7484452664431858,0.7742805755395683,-0.000899281,1945.444,0.7760791366906475
253,1941.44,636,3.984,3.468,4190.281999999657,5120.28,8556.66,860,0.516,0.7480599545331946,0.7733812949640287,-0.000899281,1944.0080000000003,0.7751798561151079
254,1940.31,636.0319999996573,3.984,3.467,4184.313000000082,5120.31,8569.16,859,0.5169999999999999,0.7476245520749045,0.7724820143884892,-0.000899281,1942.688,0.7742805755395683
255,1938.59,634.4000000003725,3.984,3.467,4184.25,5120.25,8534.22,858,0.5169999999999999,0.7469618155897197,0.7715827338129496,-0.000899281,1941.324,0.7733812949640287
256,1937.28,632.4000000003725,3.984,3.468,4177.206000000238,5120.41,8578.84,857,0.516,0.7464570569876314,0.770683453,-0.000899281,1940.012,0.7724820143884892
257,1935.62,632.7999999998137,3.983,3.468,4169.943999999203,5120.34,8583.72,856,0.5150000000000001,0.7458174392170461,0.7697841726618705,-0.000899281,1938.648,0.7715827338129496
258,1932,634,3.983,3.47,4166.375,5084.38,8580.88,855,0.5129999999999999,0.7444226101028782,0.7688848920863309,-0.000899281,1936.7599999999998,0.770683453
259,1928.62,624,3.991,3.709,4102.375,5061,8671.06,854,0.28200000000000003,0.7431202558471082,0.7679856115107914,-0.000899281,1934.422,0.7697841726618704
260,1936.42,628,3.977,3.787,4061.951999999583,5012.35,8612.35,853,0.18999999999999995,0.746125689,0.7670863309352518,-0.000899281,1933.988,0.7688848920863309
261,1936.8,628.7999999998137,3.979,3.472,4169.856,5084.26,8606.98,852,0.5070000000000001,0.7462721072708357,0.7661870503597122,-0.000899281,1933.8919999999998,0.7679856115107914
262,1939.39,633.5999999996275,3.982,3.471,4169.917999999598,5084.32,8613.47,851,0.5110000000000001,0.7472700651177128,0.7652877697841727,-0.000899281,1934.646,0.7670863309352518
263,1937.95,633.5999999996275,3.982,3.469,4177.053999999538,5120.25,8611.84,850,0.5130000000000003,0.7467152159673255,0.7643884892086331,-0.000899281,1935.836,0.7661870503597122
264,1934.85,630,3.982,3.469,4172.319999999367,5084.32,8576.74,849,0.5130000000000003,0.7455207490463529,0.7634892086330936,-0.000899281,1937.0819999999999,0.7652877697841727
265,1934.24,630,3.982,3.471,4166.227000000887,5084.23,8597.22,848,0.5110000000000001,0.7452857087812583,0.762589928,-0.000899281,1936.646,0.7643884892086331
